Timestamp,City,AQI,Dominant Pollutant,Particulate Matter (pm 2.5),Particulate Matter (pm 10),Carbon monoxide (co),Ozone (o3),Humidity (h),Atmospheric Pressure (p),Rainfall or Precipitation (r),Temperature (t),Wind Speed (w)
4/13/2025 13:00,Bangkok,72,pm25,72.0,22.0,0.1,11.5,9.2,1010.3,1.6,36.0,2.0
4/13/2025 13:00,Satun,28,pm25,28.0,21.0,0.1,6.4,7.0,1007.8,0.1,33.7,1.0
4/13/2025 13:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 13:00,Surat Thani,26,pm25,26.0,48.0,0.1,4.4,73.0,1011.3,,34.3,2.0
4/13/2025 13:00,Chiang Mai,35,pm25,35.0,82.0,,14.6,7.8,974.5,99.0,34.5,2.0
4/13/2025 13:00,Udon Thani,56,pm25,56.0,28.0,,,9.8,990.9,1.7,29.3,2.0
4/13/2025 13:00,Khon Kaen,57,pm25,57.0,,,,8.6,990.2,0.1,31.8,3.0
4/13/2025 13:00,Nakhon Sawan,66,pm25,66.0,70.0,0.1,14.2,7.2,1007.0,99.1,34.0,1.5
4/13/2025 13:00,Chiang Rai,98,pm25,98.0,38.0,0.1,12.7,88.6,979.2,,23.8,2.0
4/13/2025 13:00,Nakhon Pathom,16,pm25,16.0,51.0,,6.0,7.2,1009.8,99.2,34.2,3.0
4/13/2025 13:00,Rayong,55,pm25,55.0,18.0,0.1,16.6,7.7,1006.4,99.8,33.5,2.0
4/13/2025 13:00,Yala,26,pm25,26.0,33.0,,,7.5,1005.7,0.3,33.9,1.0
4/13/2025 14:00,Bangkok,60,pm25,60.0,22.0,0.1,13.4,73.9,1007.6,99.0,35.0,2.0
4/13/2025 14:00,Satun,28,pm25,28.0,21.0,0.1,6.4,7.0,1007.8,0.1,33.7,1.0
4/13/2025 14:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 14:00,Surat Thani,26,pm25,26.0,48.0,0.1,4.4,73.0,1011.3,,34.3,2.0
4/13/2025 14:00,Chiang Mai,26,pm25,26.0,82.0,,14.6,51.9,974.2,99.0,35.4,2.5
4/13/2025 14:00,Udon Thani,50,pm25,50.0,20.0,,,51.8,990.6,1.7,31.4,3.6
4/13/2025 14:00,Khon Kaen,55,pm25,55.0,,,,44.4,988.2,0.1,34.7,2.5
4/13/2025 14:00,Nakhon Sawan,93,pm25,93.0,70.0,0.1,14.2,7.0,1006.2,99.1,35.0,1.5
4/13/2025 14:00,Chiang Rai,80,pm25,80.0,30.0,0.1,12.7,94.0,979.1,,22.5,1.1
4/13/2025 14:00,Nakhon Pathom,24,pm25,24.0,51.0,,6.0,7.2,1009.1,99.2,34.7,1.0
4/13/2025 14:00,Rayong,49,pm25,49.0,16.0,0.1,16.6,7.9,1005.7,99.8,34.0,2.0
4/13/2025 14:00,Yala,26,pm25,26.0,33.0,,,7.5,1005.7,0.3,33.9,1.0
4/13/2025 15:00,Bangkok,61,pm25,61.0,24.0,0.1,13.4,73.9,1007.6,99.0,35.0,2.0
4/13/2025 15:00,Satun,28,pm25,28.0,21.0,0.1,6.4,7.0,1007.8,0.1,33.7,1.0
4/13/2025 15:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 15:00,Surat Thani,26,pm25,26.0,48.0,0.1,4.4,73.0,1011.3,,34.3,2.0
4/13/2025 15:00,Chiang Mai,28,pm25,28.0,82.0,,14.6,51.9,974.2,99.0,35.4,2.5
4/13/2025 15:00,Udon Thani,35,pm25,35.0,16.0,,,51.8,990.6,1.7,31.4,3.6
4/13/2025 15:00,Khon Kaen,63,pm25,63.0,,,,44.4,988.2,0.1,34.7,2.5
4/13/2025 15:00,Nakhon Sawan,64,pm25,64.0,70.0,0.1,14.2,54.4,1004.7,99.1,35.4,0.5
4/13/2025 15:00,Chiang Rai,62,pm25,62.0,20.0,0.1,12.7,95.0,978.2,,21.6,1.5
4/13/2025 15:00,Nakhon Pathom,23,pm25,23.0,51.0,,6.0,54.5,1007.6,99.2,36.0,1.5
4/13/2025 15:00,Rayong,30,pm25,30.0,10.0,0.1,16.6,53.9,1004.0,99.8,34.5,1.0
4/13/2025 15:00,Yala,26,pm25,26.0,33.0,,,7.5,1005.7,0.3,33.9,1.0
4/13/2025 16:00,Bangkok,59,pm25,59.0,18.0,0.1,13.4,73.9,1007.6,99.0,35.0,3.0
4/13/2025 16:00,Satun,23,pm25,23.0,21.0,0.1,6.4,69.5,1005.3,0.1,27.8,2.5
4/13/2025 16:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 16:00,Surat Thani,23,pm25,23.0,48.0,0.1,4.4,62.0,1008.0,,35.1,2.0
4/13/2025 16:00,Chiang Mai,67,pm25,67.0,82.0,,14.6,7.2,969.5,99.0,37.4,1.5
4/13/2025 16:00,Udon Thani,15,pm25,15.0,9.0,,,51.8,990.6,1.7,31.4,3.6
4/13/2025 16:00,Khon Kaen,63,pm25,63.0,,,,44.4,988.2,0.1,34.7,2.5
4/13/2025 16:00,Nakhon Sawan,58,pm25,58.0,70.0,0.1,14.2,54.4,1004.7,99.1,35.4,0.5
4/13/2025 16:00,Chiang Rai,58,pm25,58.0,16.0,0.1,12.7,95.0,977.4,,21.6,0.3
4/13/2025 16:00,Nakhon Pathom,22,pm25,22.0,51.0,,6.0,54.5,1007.6,99.2,36.0,1.5
4/13/2025 16:00,Rayong,23,pm25,23.0,10.0,0.1,16.6,53.9,1004.0,99.8,34.5,1.0
4/13/2025 16:00,Yala,25,pm25,25.0,,,,7.2,1002.2,0.3,35.2,2.5
4/13/2025 17:00,Bangkok,58,pm25,58.0,19.0,0.1,16.6,69.7,1005.0,99.0,35.5,2.5
4/13/2025 17:00,Satun,23,pm25,23.0,21.0,0.1,6.4,94.3,1005.9,0.1,26.5,2.5
4/13/2025 17:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 17:00,Surat Thani,22,pm25,22.0,48.0,0.1,4.4,73.0,1007.3,,33.8,2.0
4/13/2025 17:00,Chiang Mai,122,pm25,122.0,82.0,,14.6,46.9,970.4,99.0,36.9,1.5
4/13/2025 17:00,Udon Thani,8,pm25,8.0,5.0,,,47.2,987.6,1.7,32.4,3.0
4/13/2025 17:00,Khon Kaen,67,pm25,67.0,,,,49.7,984.9,0.1,33.0,1.0
4/13/2025 17:00,Nakhon Sawan,30,pm25,30.0,70.0,0.1,14.2,56.2,1001.7,99.1,34.8,2.0
4/13/2025 17:00,Chiang Rai,52,pm25,52.0,13.0,0.1,12.7,95.0,976.6,,22.0,1.4
4/13/2025 17:00,Nakhon Pathom,13,pm25,13.0,51.0,,6.0,52.0,1003.9,99.2,36.0,4.1
4/13/2025 17:00,Rayong,18,pm10,13.0,18.0,0.1,16.6,66.8,1001.1,99.8,33.2,1.0
4/13/2025 17:00,Yala,23,pm25,23.0,,,,50.5,1001.9,0.3,35.1,2.5
4/13/2025 18:00,Bangkok,55,pm25,55.0,29.0,0.1,14.2,69.7,1005.9,99.0,35.1,1.0
4/13/2025 18:00,Satun,23,pm25,23.0,29.0,0.1,6.4,94.3,1004.0,0.1,28.6,0.5
4/13/2025 18:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 18:00,Surat Thani,23,pm25,23.0,48.0,0.1,4.4,80.5,1006.8,,34.4,2.0
4/13/2025 18:00,Chiang Mai,122,pm25,122.0,82.0,,14.6,46.9,970.4,99.0,36.9,1.5
4/13/2025 18:00,Udon Thani,9,pm25,9.0,6.0,,,47.2,987.6,1.7,32.4,3.0
4/13/2025 18:00,Khon Kaen,44,pm25,44.0,,,,49.7,984.9,0.1,33.0,1.0
4/13/2025 18:00,Nakhon Sawan,43,pm25,43.0,70.0,0.1,14.2,8.0,1002.5,99.1,30.6,4.1
4/13/2025 18:00,Chiang Rai,40,pm25,40.0,10.0,0.1,12.7,95.0,976.9,,22.2,0.7
4/13/2025 18:00,Nakhon Pathom,21,pm25,21.0,51.0,,6.0,7.1,1004.7,99.2,34.0,3.6
4/13/2025 18:00,Rayong,23,pm10,4.0,23.0,0.1,16.6,66.8,1001.1,99.8,33.2,1.0
4/13/2025 18:00,Yala,19,pm25,19.0,,,,7.3,1001.0,0.3,34.5,2.0
4/13/2025 19:00,Bangkok,64,pm25,64.0,29.0,0.1,10.7,8.9,1005.9,99.0,35.5,1.0
4/13/2025 19:00,Satun,23,pm25,23.0,29.0,0.1,6.4,94.3,1004.0,0.1,28.6,0.5
4/13/2025 19:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 19:00,Surat Thani,23,pm25,23.0,48.0,0.1,4.4,80.5,1006.8,,34.4,2.0
4/13/2025 19:00,Chiang Mai,124,pm25,124.0,82.0,,14.6,7.7,968.5,99.0,36.1,2.5
4/13/2025 19:00,Udon Thani,41,pm25,41.0,13.0,,,9.3,986.6,1.7,31.0,2.5
4/13/2025 19:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/13/2025 19:00,Nakhon Sawan,46,pm25,46.0,70.0,0.1,14.2,8.0,1002.7,99.1,30.6,4.1
4/13/2025 19:00,Chiang Rai,15,pm25,15.0,6.0,0.1,12.7,95.0,977.5,,22.2,0.3
4/13/2025 19:00,Nakhon Pathom,29,pm25,29.0,51.0,,6.0,7.6,1005.1,99.2,34.5,2.5
4/13/2025 19:00,Rayong,25,pm10,22.0,25.0,0.1,16.6,7.7,1002.5,99.8,31.5,1.0
4/13/2025 19:00,Yala,19,pm25,19.0,,,,7.3,1001.0,0.3,34.5,2.0
4/13/2025 20:00,Bangkok,74,pm25,74.0,35.0,0.1,10.7,86.2,1006.2,0.2,32.8,2.0
4/13/2025 20:00,Satun,23,pm25,23.0,29.0,0.1,6.4,94.3,1004.0,0.1,28.6,0.5
4/13/2025 20:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 20:00,Surat Thani,23,pm25,23.0,48.0,0.1,4.4,80.5,1006.8,,34.4,2.0
4/13/2025 20:00,Chiang Mai,76,pm25,76.0,82.0,,14.6,82.6,973.6,0.1,26.4,4.6
4/13/2025 20:00,Udon Thani,59,pm25,59.0,20.0,,,57.5,989.1,1.7,30.0,1.5
4/13/2025 20:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/13/2025 20:00,Nakhon Sawan,40,pm25,40.0,70.0,0.1,14.2,70.8,1003.2,99.5,30.2,1.5
4/13/2025 20:00,Chiang Rai,21,pm25,21.0,8.0,0.1,12.7,93.8,977.9,,22.2,1.0
4/13/2025 20:00,Nakhon Pathom,38,pm25,38.0,51.0,,6.0,60.1,1005.5,99.2,33.3,2.0
4/13/2025 20:00,Rayong,44,pm25,44.0,24.0,0.1,16.6,78.3,1001.9,99.8,30.6,1.0
4/13/2025 20:00,Yala,19,pm25,19.0,,,,7.3,1001.0,0.3,34.5,2.0
4/13/2025 21:00,Bangkok,74,pm25,74.0,35.0,0.1,10.7,86.2,1006.2,0.2,32.8,2.0
4/13/2025 21:00,Satun,23,pm25,23.0,29.0,0.1,6.4,94.3,1004.0,0.1,28.6,0.5
4/13/2025 21:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 21:00,Surat Thani,23,pm25,23.0,48.0,0.1,4.4,80.5,1006.8,,34.4,2.0
4/13/2025 21:00,Chiang Mai,76,pm25,76.0,82.0,,14.6,82.6,973.6,0.1,26.4,4.6
4/13/2025 21:00,Udon Thani,59,pm25,59.0,20.0,,,57.5,989.1,1.7,30.0,1.5
4/13/2025 21:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/13/2025 21:00,Nakhon Sawan,40,pm25,40.0,70.0,0.1,14.2,70.8,1003.2,99.5,30.2,1.5
4/13/2025 21:00,Chiang Rai,21,pm25,21.0,8.0,0.1,12.7,93.8,977.9,,22.2,1.0
4/13/2025 21:00,Nakhon Pathom,38,pm25,38.0,51.0,,6.0,60.1,1005.5,99.2,33.3,2.0
4/13/2025 21:00,Rayong,44,pm25,44.0,24.0,0.1,16.6,78.3,1001.9,99.8,30.6,1.0
4/13/2025 21:00,Yala,19,pm25,19.0,,,,7.3,1001.0,0.3,34.5,2.0
4/13/2025 22:00,Bangkok,60,pm25,60.0,35.0,0.1,10.7,86.2,1007.1,0.2,31.4,2.0
4/13/2025 22:00,Satun,23,pm25,23.0,29.0,0.1,6.4,94.3,1004.0,0.1,28.6,0.5
4/13/2025 22:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 22:00,Surat Thani,23,pm25,23.0,48.0,0.1,4.4,80.5,1006.8,,34.4,2.0
4/13/2025 22:00,Chiang Mai,120,pm25,120.0,82.0,,14.6,82.6,974.3,1.4,23.1,1.0
4/13/2025 22:00,Udon Thani,49,pm25,49.0,16.0,,,10.1,988.7,1.7,28.7,1.5
4/13/2025 22:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/13/2025 22:00,Nakhon Sawan,55,pm25,55.0,70.0,0.1,14.2,8.6,1006.2,99.5,28.7,1.5
4/13/2025 22:00,Chiang Rai,33,pm25,33.0,14.0,0.1,12.7,89.6,980.0,,22.0,0.6
4/13/2025 22:00,Nakhon Pathom,53,pm25,53.0,51.0,,6.0,8.3,1007.7,99.2,29.9,1.0
4/13/2025 22:00,Rayong,37,pm25,37.0,16.0,0.1,16.6,8.1,1005.2,99.8,28.2,1.0
4/13/2025 22:00,Yala,22,pm25,22.0,,,,9.2,1005.0,0.3,26.3,0.5
4/13/2025 23:00,Bangkok,60,pm25,60.0,35.0,0.1,10.7,86.2,1007.1,0.2,31.4,2.0
4/13/2025 23:00,Satun,24,pm25,24.0,29.0,0.1,6.4,92.0,1010.0,0.2,26.5,0.5
4/13/2025 23:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/13/2025 23:00,Surat Thani,23,pm25,23.0,,0.1,4.4,63.5,1012.2,,30.5,2.0
4/13/2025 23:00,Chiang Mai,120,pm25,120.0,82.0,,14.6,82.6,974.3,1.4,23.1,1.0
4/13/2025 23:00,Udon Thani,49,pm25,49.0,16.0,,,10.1,988.7,1.7,28.7,1.5
4/13/2025 23:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/13/2025 23:00,Nakhon Sawan,55,pm25,55.0,70.0,0.1,14.2,8.6,1006.2,99.5,28.7,1.5
4/13/2025 23:00,Chiang Rai,33,pm25,33.0,14.0,0.1,12.7,89.6,980.0,,22.0,0.6
4/13/2025 23:00,Nakhon Pathom,53,pm25,53.0,51.0,,6.0,8.3,1007.7,99.2,29.9,1.0
4/13/2025 23:00,Rayong,37,pm25,37.0,16.0,0.1,16.6,8.1,1005.2,99.8,28.2,1.0
4/13/2025 23:00,Yala,22,pm25,22.0,,,,9.2,1005.0,0.3,26.3,0.5
4/14/2025 0:00,Bangkok,50,pm25,50.0,17.0,0.1,6.4,84.1,1010.0,0.2,30.6,1.0
4/14/2025 0:00,Satun,27,pm25,27.0,21.0,0.1,6.4,92.0,1009.1,0.2,26.1,0.5
4/14/2025 0:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 0:00,Surat Thani,27,pm25,27.0,48.0,0.1,4.4,63.5,1012.5,,29.8,2.0
4/14/2025 0:00,Chiang Mai,60,pm25,60.0,82.0,,14.6,96.5,975.9,0.4,23.6,0.5
4/14/2025 0:00,Udon Thani,38,pm25,38.0,13.0,,,11.0,991.0,1.7,27.1,2.5
4/14/2025 0:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/14/2025 0:00,Nakhon Sawan,62,pm25,62.0,70.0,0.1,14.2,79.0,1006.5,99.5,28.8,1.5
4/14/2025 0:00,Chiang Rai,28,pm25,28.0,10.0,0.1,12.7,90.7,981.2,,21.1,0.4
4/14/2025 0:00,Nakhon Pathom,40,pm25,40.0,51.0,,6.0,76.9,1008.9,99.2,30.1,1.0
4/14/2025 0:00,Rayong,40,pm25,40.0,16.0,0.1,16.6,86.9,1006.2,99.8,28.2,1.0
4/14/2025 0:00,Yala,26,pm25,26.0,,,,9.2,1006.7,0.3,26.1,0.5
4/14/2025 1:00,Bangkok,63,pm25,63.0,21.0,0.1,4.4,94.2,1010.4,0.2,30.6,1.0
4/14/2025 1:00,Satun,27,pm25,27.0,21.0,0.1,6.4,92.0,1009.1,0.2,26.1,0.5
4/14/2025 1:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 1:00,Surat Thani,27,pm25,27.0,48.0,0.1,4.4,63.5,1012.5,,29.8,2.0
4/14/2025 1:00,Chiang Mai,53,pm25,53.0,82.0,,14.6,96.5,975.9,0.4,23.6,0.5
4/14/2025 1:00,Udon Thani,53,pm25,53.0,18.0,,,11.0,991.0,1.7,27.1,2.5
4/14/2025 1:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/14/2025 1:00,Nakhon Sawan,69,pm25,69.0,70.0,0.1,14.2,8.5,1006.4,99.5,28.7,0.5
4/14/2025 1:00,Chiang Rai,25,pm25,25.0,10.0,0.1,12.7,95.0,981.0,,20.0,6.1
4/14/2025 1:00,Nakhon Pathom,33,pm25,33.0,51.0,,6.0,7.8,1009.7,99.2,29.0,0.5
4/14/2025 1:00,Rayong,40,pm25,40.0,16.0,0.1,16.6,86.9,1006.2,99.8,28.2,1.0
4/14/2025 1:00,Yala,26,pm25,26.0,,,,9.2,1006.7,0.3,26.1,0.5
4/14/2025 2:00,Bangkok,53,pm25,53.0,25.0,0.1,4.8,8.2,1010.1,0.2,30.5,0.5
4/14/2025 2:00,Satun,27,pm25,27.0,21.0,0.1,6.4,92.0,1009.1,0.2,26.1,0.5
4/14/2025 2:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 2:00,Surat Thani,27,pm25,27.0,48.0,0.1,4.4,63.5,1012.5,,29.8,2.0
4/14/2025 2:00,Chiang Mai,55,pm25,55.0,82.0,,14.6,96.5,975.9,0.1,23.4,1.0
4/14/2025 2:00,Udon Thani,60,pm25,60.0,20.0,,,11.2,990.2,1.7,26.5,2.0
4/14/2025 2:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/14/2025 2:00,Nakhon Sawan,65,pm25,65.0,70.0,0.1,14.2,8.6,1006.2,99.5,28.1,0.5
4/14/2025 2:00,Chiang Rai,27,pm25,27.0,10.0,0.1,12.7,96.0,980.5,,19.4,6.1
4/14/2025 2:00,Nakhon Pathom,24,pm25,24.0,51.0,,6.0,7.8,1009.6,99.2,28.7,1.5
4/14/2025 2:00,Rayong,43,pm25,43.0,16.0,0.1,16.6,88.4,1004.2,99.8,28.3,1.0
4/14/2025 2:00,Yala,26,pm25,26.0,,,,9.2,1006.7,0.3,26.1,0.5
4/14/2025 3:00,Bangkok,55,pm25,55.0,34.0,0.1,5.2,94.2,1008.8,0.2,30.2,2.0
4/14/2025 3:00,Satun,27,pm25,27.0,21.0,0.1,6.4,92.0,1009.1,0.2,26.1,0.5
4/14/2025 3:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 3:00,Surat Thani,27,pm25,27.0,48.0,0.1,4.4,63.5,1012.5,,29.8,2.0
4/14/2025 3:00,Chiang Mai,57,pm25,57.0,82.0,,14.6,96.5,977.4,5.8,24.0,1.0
4/14/2025 3:00,Udon Thani,99,pm25,99.0,36.0,,,60.0,991.0,1.7,26.5,2.5
4/14/2025 3:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/14/2025 3:00,Nakhon Sawan,56,pm25,56.0,70.0,0.1,14.2,85.3,1005.7,99.5,28.3,0.5
4/14/2025 3:00,Chiang Rai,20,pm25,20.0,7.0,0.1,12.7,96.0,979.8,,19.4,3.6
4/14/2025 3:00,Nakhon Pathom,21,pm25,21.0,51.0,,6.0,89.0,1008.3,99.2,29.0,1.5
4/14/2025 3:00,Rayong,25,pm25,25.0,11.0,0.1,16.6,88.4,1004.2,99.8,28.3,1.0
4/14/2025 3:00,Yala,26,pm25,26.0,,,,9.2,1006.7,0.3,26.1,0.5
4/14/2025 4:00,Bangkok,55,pm25,55.0,36.0,0.1,4.0,10.1,1007.8,0.2,29.1,0.5
4/14/2025 4:00,Satun,27,pm25,27.0,21.0,0.1,6.4,92.0,1009.1,0.2,26.1,0.5
4/14/2025 4:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 4:00,Surat Thani,27,pm25,27.0,48.0,0.1,4.4,63.5,1012.5,,29.8,2.0
4/14/2025 4:00,Chiang Mai,51,pm25,51.0,82.0,,14.6,96.5,974.1,0.1,22.9,1.0
4/14/2025 4:00,Udon Thani,105,pm25,105.0,39.0,,,11.8,989.8,1.7,25.3,0.5
4/14/2025 4:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/14/2025 4:00,Nakhon Sawan,30,pm25,30.0,70.0,0.1,14.2,8.5,1005.5,99.5,27.5,0.5
4/14/2025 4:00,Chiang Rai,16,pm25,16.0,5.0,0.1,12.7,96.7,978.7,,19.4,4.6
4/14/2025 4:00,Nakhon Pathom,23,pm25,23.0,51.0,,6.0,89.0,1007.6,99.2,26.8,1.5
4/14/2025 4:00,Rayong,10,pm10,4.0,10.0,0.1,16.6,88.4,1004.2,99.8,28.2,0.5
4/14/2025 4:00,Yala,26,pm25,26.0,,,,9.2,1006.7,0.3,26.1,0.5
4/14/2025 5:00,Bangkok,52,pm25,52.0,29.0,0.1,4.4,83.4,1007.1,0.2,28.7,1.5
4/14/2025 5:00,Satun,27,pm25,27.0,21.0,0.1,6.4,92.0,1009.1,0.2,26.1,0.5
4/14/2025 5:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 5:00,Surat Thani,27,pm25,27.0,48.0,0.1,4.4,63.5,1012.5,,29.8,2.0
4/14/2025 5:00,Chiang Mai,34,pm25,34.0,82.0,,14.6,97.6,976.1,0.1,23.7,1.5
4/14/2025 5:00,Udon Thani,96,pm25,96.0,34.0,,,11.8,988.8,1.7,24.9,1.5
4/14/2025 5:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/14/2025 5:00,Nakhon Sawan,37,pm25,37.0,70.0,0.1,14.2,8.4,1005.0,99.5,27.8,0.5
4/14/2025 5:00,Chiang Rai,18,pm25,18.0,6.0,0.1,12.7,97.0,979.0,,18.8,3.6
4/14/2025 5:00,Nakhon Pathom,35,pm25,35.0,51.0,,6.0,89.0,1007.1,99.2,25.7,1.0
4/14/2025 5:00,Rayong,13,pm10,1.0,13.0,0.1,16.6,88.4,1003.5,99.8,28.1,0.5
4/14/2025 5:00,Yala,26,pm25,26.0,,,,9.2,1006.7,0.3,26.1,0.5
4/14/2025 6:00,Bangkok,57,pm25,57.0,23.0,0.1,4.8,96.4,1008.2,0.2,28.6,1.0
4/14/2025 6:00,Satun,27,pm25,27.0,21.0,0.1,6.4,92.0,1009.1,0.2,26.1,0.5
4/14/2025 6:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 6:00,Surat Thani,27,pm25,27.0,48.0,0.1,4.4,63.5,1012.5,,29.8,2.0
4/14/2025 6:00,Chiang Mai,25,pm25,25.0,82.0,,14.6,97.6,974.3,0.1,22.9,2.5
4/14/2025 6:00,Udon Thani,91,pm25,91.0,32.0,,,12.2,989.8,1.7,24.0,1.0
4/14/2025 6:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/14/2025 6:00,Nakhon Sawan,45,pm25,45.0,70.0,0.1,14.2,85.8,1006.0,99.5,27.2,0.5
4/14/2025 6:00,Chiang Rai,20,pm25,20.0,7.0,0.1,12.7,97.0,979.8,,18.8,3.0
4/14/2025 6:00,Nakhon Pathom,37,pm25,37.0,51.0,,6.0,93.7,1007.8,99.2,26.0,1.0
4/14/2025 6:00,Rayong,14,pm10,1.0,14.0,0.1,16.6,90.5,1004.4,99.8,27.3,1.0
4/14/2025 6:00,Yala,26,pm25,26.0,,,,9.2,1006.7,0.3,26.1,0.5
4/14/2025 7:00,Bangkok,55,pm25,55.0,26.0,0.1,4.0,9.5,1009.3,0.2,28.3,0.5
4/14/2025 7:00,Satun,24,pm25,24.0,21.0,0.1,6.4,93.1,1007.1,0.2,24.7,0.5
4/14/2025 7:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 7:00,Surat Thani,25,pm25,25.0,48.0,0.1,4.4,63.5,1010.5,,27.2,2.0
4/14/2025 7:00,Chiang Mai,24,pm25,24.0,82.0,,14.6,97.6,975.2,0.1,22.9,0.5
4/14/2025 7:00,Udon Thani,77,pm25,77.0,27.0,,,12.4,990.7,1.7,24.0,1.0
4/14/2025 7:00,Khon Kaen,66,pm25,66.0,,,,8.2,984.9,0.1,33.0,1.0
4/14/2025 7:00,Nakhon Sawan,49,pm25,49.0,70.0,0.1,14.2,85.8,1006.0,99.5,27.2,0.5
4/14/2025 7:00,Chiang Rai,20,pm25,20.0,9.0,0.1,12.7,97.0,980.2,,18.8,4.1
4/14/2025 7:00,Nakhon Pathom,45,pm25,45.0,51.0,,6.0,93.7,1008.6,99.2,26.6,0.5
4/14/2025 7:00,Rayong,8,pm10,1.0,8.0,0.1,16.6,8.7,1005.0,99.8,27.5,1.0
4/14/2025 7:00,Yala,30,pm25,30.0,33.0,,,85.3,1005.7,2.1,24.5,1.0
4/14/2025 8:00,Bangkok,56,pm25,56.0,24.0,0.1,5.2,93.5,1010.1,99.5,28.2,1.5
4/14/2025 8:00,Satun,28,pm25,28.0,21.0,0.1,6.4,94.2,1009.8,0.2,25.5,0.5
4/14/2025 8:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 8:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,63.5,1011.0,,27.3,2.0
4/14/2025 8:00,Chiang Mai,34,pm25,34.0,82.0,,14.6,94.7,977.7,6.5,23.6,1.0
4/14/2025 8:00,Udon Thani,64,pm25,64.0,20.0,,,70.5,993.2,1.7,24.2,1.0
4/14/2025 8:00,Khon Kaen,92,pm25,92.0,,,,81.9,990.7,0.1,24.5,1.0
4/14/2025 8:00,Nakhon Sawan,51,pm25,51.0,70.0,0.1,14.2,91.0,1007.4,99.5,27.5,0.5
4/14/2025 8:00,Chiang Rai,21,pm25,21.0,9.0,0.1,12.7,97.0,981.2,,18.4,2.5
4/14/2025 8:00,Nakhon Pathom,55,pm25,55.0,51.0,,6.0,92.7,1009.4,99.2,28.0,1.5
4/14/2025 8:00,Rayong,8,pm10,5.0,8.0,0.1,16.6,85.8,1004.7,99.8,27.8,1.0
4/14/2025 8:00,Yala,33,pm25,33.0,33.0,,,94.2,1006.5,0.3,24.2,0.5
4/14/2025 9:00,Bangkok,64,pm25,64.0,31.0,0.1,5.2,93.5,1010.1,99.5,28.2,1.5
4/14/2025 9:00,Satun,25,pm25,25.0,21.0,0.1,6.4,7.6,1008.1,0.2,29.9,0.5
4/14/2025 9:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/14/2025 9:00,Surat Thani,25,pm25,25.0,48.0,0.1,4.4,63.5,1012.2,,28.8,2.0
4/14/2025 9:00,Chiang Mai,33,pm25,33.0,82.0,,14.6,94.7,977.7,6.5,23.6,1.0
